CustomerID  TotalAmountSpent
24323       663.5083
22374       663.5083
22749       663.5083
27186       663.5083
23857       663.5083
22297       663.5083
25605       663.5083
22322       663.5083
22768       663.5083
23704       663.5083
22336       663.5083
22290       663.5083
23163       663.5083
28367       663.5083
23189       663.5083
22685       663.5083
22479       663.5083
22791       663.5083
28386       663.5083
23474       663.5083
26359       663.5083
21748       663.5083
23849       663.5083
23059       663.5083
24324       663.5083
23960       663.5083
23382       663.5083
22718       663.5083
23471       663.5083
22284       663.5083
25701       663.5083
22896       663.5083
22295       663.5083
23383       663.5083
22899       663.5083
23028       663.5083
27969       662.4144
22255       662.4144
27584       662.4144
27719       662.4144
23056       662.4144
22276       662.4144
22886       662.4144
23158       662.4144
18647       662.4144
23836       662.4144
23516       662.4144
23138       662.4144
28321       662.4144
23227       660.7348
26928       660.7348
24028       660.7348
21031       660.7348
22598       660.7348
24204       660.7348
27891       660.7348
22441       660.7348
23231       660.7348
19696       659.9723
15993       659.9723
19815       659.9723
24580       659.6408
19897       659.6408
19991       659.6408
20045       659.6408
16020       658.5358
19687       654.4584
16061       654.4584
18963       651.9279
19814       651.9279
19837       651.9279
20891       651.9279
19808       651.9279
16022       651.9058
19812       651.9058
21601       651.9058
20004       651.9058
19740       651.9058
22621       651.9058
20002       651.9058
23042       651.9058
19982       651.9058
21041       651.9058
12763       651.9058
28215       651.9058
22484       651.9058
16141       651.9058
18957       651.1323
22641       650.8008
23932       650.8008
18459       650.8008
23852       650.8008
20074       650.8008
23589       650.8008
16221       650.8008
23778       650.8008
23721       650.8008
24239       650.8008
28530       650.8008
23701       650.8008
22745       650.8008
22627       650.8008
23878       650.8008
22487       650.8008
23374       650.8008
22043       650.8008
22541       650.8008
22486       650.8008
16504       650.8008
26929       650.8008
26966       650.8008
28715       650.8008
23173       650.8008
15556       650.8008
23033       650.8008
29187       650.8008
26942       650.8008
21469       650.8008
26979       650.8008
26876       650.8008
25571       650.8008
22113       650.8008
22093       650.8008
27171       650.8008
27185       650.8008
22711       650.8008
26890       650.8008
28118       650.8008
22393       650.8008
23853       650.8008
23226       650.8008
23478       650.8008
26910       650.8008
26914       650.8008
23356       650.8008
22649       650.8008
28308       650.8008
24023       650.8008
21653       650.8008
23479       650.8008
22606       650.8008
23181       650.8008
24077       650.8008
19122       650.8008
28425       650.8008
23058       650.8008
16125       650.8008
16500       650.8008
23492       650.8008
23724       650.8008
24388       650.8008
24837       649.6516
24536       648.6019
16211       648.6019
22665       648.6019
19992       648.6019
19722       648.0383
18974       647.4637
19161       646.3145
22590       645.2869
21050       645.2869
23211       645.2869
26992       645.2869
25601       645.2869
25721       645.2869
24214       645.2869
28387       645.2869
25642       645.2869
24059       645.2869
22423       645.2869
25583       645.2869
23854       645.2869
25590       645.2869
19718       640.8669
19127       640.8669
19542       640.8669
20003       640.8669
21855       640.8669
16069       640.8669
16126       640.8669
19023       640.8669
16135       640.8669
19831       640.8669
19141       640.8669
22298       639.1983
28366       639.1983
25504       639.1983
22335       639.1983
16873       639.1983
22432       639.1983
22887       639.1983
28503       639.1983
27856       639.1983
24706       639.1983
24025       639.1983
17656       639.1983
21048       639.1983
27810       639.1983
28517       639.1983
27501       639.1983
27907       639.1983
21017       639.1983
23450       639.1983
24286       636.1596
27140       636.1596
23883       636.1596
23509       636.1596
22327       635.3529
29027       635.3529
23319       635.3529
22876       635.3529
27141       635.3529
28160       635.3529
24330       635.3529
26932       635.3529
29096       635.3529
22372       635.3529
27762       635.3529
21791       635.3529
28134       635.3529
29345       635.3529
24018       635.3529
22790       635.3529
23222       635.3529
24049       635.3529
27690       635.3529
25615       635.3529
22346       635.3529
25303       635.3529
27009       635.3529
25612       635.3529
23136       635.3529
28351       635.3529
23708       635.3529
23837       635.3529
22650       635.3529
28312       635.3529
24565       635.3529
28438       635.3529
24402       635.3529
16218       635.3529
24296       635.3529
22129       635.3529
23145       635.3529
19209       635.3529
22329       635.3529
25610       635.3529
21465       635.3529
16015       635.3529
28209       635.3529
21608       635.3529
22610       635.3529
23463       635.3529
23901       635.3529
21912       635.3529
28693       635.3529
22135       635.3529
25550       635.3529
28318       635.3529
28195       635.3529
24033       635.3529
21942       635.3529
26960       635.3529
23170       635.3529
23339       635.3529
23187       635.3529
24335       635.3529
27910       635.3529
24698       635.3529
23161       635.3529
28508       635.3529
26356       635.3529
20751       635.3529
28119       635.3529
22291       635.3529
22666       635.3529
22274       635.3529
22712       635.3529
22463       635.3529
22477       635.3529
22414       635.3529
28325       635.3529
24057       635.3529
22016       635.3529
22674       635.3529
22663       635.3529
23908       635.3529
28133       635.3529
27781       635.3529
22789       635.3529
26885       635.3529
25451       635.3529
16354       635.3529
22082       635.3529
20977       635.3529
22717       635.3529
23905       635.3529
22525       635.3529
22651       635.3529
28525       635.3529
22694       635.3529
19803       635.3529
23507       635.3529
22282       635.3529
19723       635.3529
22130       635.3529
15549       635.3529
22273       635.3529
25728       635.3529
24328       635.3529
24334       635.3529
20069       635.3529
27852       635.3529
23269       635.3529
27786       635.3529
23584       635.3529
23899       634.7783
22620       634.2479
16019       634.2479
21038       634.2479
11530       634.0494
23739       633.6291
23622       632.3473
16065       632.3473
19735       632.3473
19690       632.3473
16229       632.3473
25655       631.7506
22272       631.7506
27132       631.7506
22864       631.7506
21940       631.7506
22395       631.7506
28114       630.3694
24038       630.3694
26219       630.3694
23296       630.3694
22088       630.3694
28153       630.3694
22256       630.3694
23175       630.3694
21915       630.3694
19691       629.8169
16122       629.8169
16228       629.8169
29933       629.0524
29346       627.3748
21603       627.3748
22591       627.3748
23338       627.3748
23733       627.3748
25760       627.3748
29355       627.3748
28437       627.3748
23462       627.3748
28189       627.3748
28375       627.3748
23744       627.3748
26824       627.3748
23718       627.3748
22719       627.3748
27634       627.3748
22782       627.3748
23781       627.3748
23568       627.3748
23268       627.3748
23454       627.3748
25741       627.3748
25659       627.3748
24325       627.3748
25450       627.3748
20033       626.8334
16080       626.8334
16094       626.8334
18962       626.8334
18973       626.8334
25528       624.8444
23587       624.8444
23707       624.8444
23040       624.8444
21126       624.8444
17671       624.8444
23585       624.8444
23127       624.8444
28474       624.8444
22013       624.8444
27965       624.8444
22993       624.8444
22655       624.8444
22626       624.8444
25609       624.8444
28515       624.8444
26949       624.8444
27175       624.8444
25455       624.8444
22601       624.8444
27863       624.8444
24010       624.8444
26955       624.8444
26211       624.8444
28117       624.8444
17498       624.8444
18958       624.5571
22633       624.314
16138       624.314
16129       624.314
19821       624.314
21848       624.314
21822       624.314
20015       624.314
19708       624.314
15881       624.314
19843       624.314
15996       624.314
16136       624.314
19140       624.3029
22784       623.7504
23371       623.7504
29291       623.7504
21448       623.7504
28424       623.7504
22481       623.7504
29314       623.7504
22216       623.7504
25611       623.7504
23902       623.7504
23375       623.7504
23813       623.7504
28210       623.7504
23038       623.7504
23668       623.7504
15762       623.7504
23021       623.7504
18656       623.7504
19842       623.5073
19721       623.5073
27722       623.4521
27597       623.4521
16102       623.1758
16142       623.1758
16068       623.1758
19162       623.1758
22099       622.9659
23075       622.9659
23015       622.9659
22119       622.9659
23370       622.9659
22116       622.9659
22654       622.9659
24234       622.9659
23816       622.9659
26959       622.9659
24231       622.9659
23143       622.9659
24099       622.9659
23017       622.9659
21646       622.9659
21062       622.9659
23933       622.9659
28516       622.9659
22164       622.9659
28284       622.9659
22458       622.9659
23162       622.9659
22046       622.9659
22092       622.9659
29185       622.9659
25647       622.9659
23154       622.9659
23217       622.9659
21600       622.9659
23844       622.9659
21909       622.9659
28527       622.9659
22078       622.9659
22469       622.9659
22054       622.9659
24032       622.9659
22260       622.9659
27513       622.9659
27710       622.9659
27817       622.9659
28115       622.0708
24385       622.0708
17123       622.0708
22722       622.0708
25761       622.0708
25309       622.0708
23265       622.0708
16223       622.0708
21470       622.0708
23159       622.0708
22758       622.0708
23886       622.0708
24029       622.0708
28352       622.0708
22879       622.0708
23586       622.0708
27585       622.0708
22132       622.0708
21024       622.0708
20091       622.0708
23726       622.0708
24182       622.0708
21440       622.0708
22628       622.0708
17118       622.0708
22259       622.0708
28511       622.0708
21810       622.0708
23204       622.0708
17124       622.0708
27790       622.0708
22517       622.0708
16220       622.0708
22543       622.0708
18990       620.9769
16083       620.9769
24716       620.9216
22612       620.9216
24027       620.9216
27582       620.9216
28916       620.9216
23834       620.9216
23035       620.9216
22045       620.9216
23358       620.9216
22897       620.9216
11498       620.4912
27802       620.4354
21004       620.4354
22261       620.4354
23326       620.4354
23508       620.4354
26222       620.4354
25641       620.4354
23016       620.4354
23039       620.4354
22289       620.4354
21438       620.4354
21089       620.4354
22306       620.4354
22871       620.4354
28307       620.4354
24022       620.4354
22293       620.4354
16222       620.4354
27984       620.4354
23341       620.4354
23112       620.4354
23399       620.4354
22506       620.4354
18650       620.4354
22603       620.4354
23041       620.4354
22471       620.4354
25746       620.4354
22131       620.4354
23373       620.4354
27890       620.4354
27707       620.4354
23318       620.4354
22892       620.4354
22288       620.4354
26931       620.4354
23848       620.4354
23407       620.4354
21597       620.4354
19659       615.7723
28315       615.4077
23377       615.4077
23142       615.4077
18648       615.4077
28319       615.4077
23166       615.4077
21466       614.6673
22133       614.6673
24326       614.6673
22875       614.6673
23872       614.6673
23342       614.6673
21619       614.6673
27598       614.6673
16224       614.6673
16137       613.2419
20012       613.2419
16093       613.2419
19854       613.2419
29343       612.1369
23395       612.1369
21609       612.1369
27949       612.1369
23392       612.1369
27706       612.1369
16219       612.1369
22585       612.1369
27789       612.1369
22462       612.1369
23398       612.1369
22645       612.1369
25459       612.1369
22104       612.1369
23372       612.1369
21649       612.1369
27583       612.1369
23510       612.1369
22136       612.1369
22319       612.1369
26962       612.1369
16225       612.1369
23135       612.1369
26830       612.1369
23047       612.1369
27956       612.1369
22443       612.1369
23917       612.1369
25460       612.1369
26210       612.1369
21650       612.1369
24046       612.1369
21756       612.1369
24338       612.1369
24232       612.1369
16360       612.1369
26934       612.1369
22652       612.1369
18653       612.1369
22254       612.1369
23880       612.1369
22623       612.1369
24017       612.1369
27967       612.1369
27987       612.1369
17668       612.1369
28399       612.1369
22878       612.1369
23210       612.1369
29181       612.1369
22440       612.1369
23242       612.1369
28314       612.1369
16226       612.1369
22074       612.1369
25552       612.1369
20076       612.1369
26817       612.1369
26886       612.1369
22106       612.1369
25595       612.1369
22999       612.1369
22426       612.1369
23302       612.1369
19206       612.1369
22292       612.1369
21064       612.1369
23683       612.1369
22515       612.1369
21665       612.1369
23139       612.1369
26869       612.1369
22478       612.1369
23560       612.1369
24221       612.1369
26978       612.1369
23340       612.1369
22089       612.1369
23403       612.1369
23111       612.1369
23818       612.1369
22716       612.1369
23174       612.1369
24233       612.1369
27974       612.1369
26892       612.1369
26214       612.1369
22593       612.1369
21033       612.1369
26944       612.1369
27986       612.1369
29294       612.1369
27977       612.1369
23334       612.1369
26895       612.1369
25750       612.1369
26858       612.1369
23177       612.1369
28069       612.1369
28132       606.6229
21013       606.6229
28135       606.6229
20744       606.6229
21903       606.6229
23709       606.6229
21090       606.6229
24336       606.6229
27511       606.6229
23183       606.6229
22490       606.6229
23887       606.6229
23990       606.6229
28072       606.6229
20080       606.6229
22885       606.6229
23386       606.6229
22189       606.6229
27894       606.6229
24127       606.6229
23881       606.6229
29099       606.6229
22587       606.6229
22258       606.6229
22733       606.6229
29299       606.6229
21648       606.6229
22684       606.6229
24327       606.6229
23909       606.6229
24321       606.6229
21576       606.6229
21602       606.6229
23520       606.6229
16109       606.6229
23165       606.6229
25675       606.6229
24052       606.6229
21487       606.6229
22466       606.6229
22638       606.6229
22300       606.6229
23860       606.6229
22091       606.6229
19990       606.6229
27862       606.6229
25486       606.6229
22689       606.6229
26837       606.6229
28477       606.6229
22048       606.6229
22139       606.6229
29298       606.6229
23144       606.6229
23828       606.6229
29344       606.6229
22328       606.6229
23493       606.6229
20090       606.6229
21610       606.6229
23811       606.6229
22334       606.6229
25468       606.6229
23991       606.6229
27953       606.6229
24873       606.6229
25626       606.6229
25731       606.6229
23444       606.6229
23982       606.6229
23032       606.6229
22153       606.6229
23384       606.6229
22880       606.6229
25591       606.6229
19883       606.6229
28353       606.6229
21575       606.6229
22760       606.6229
26870       606.6229
29097       606.6229
28324       606.6229
23186       606.6229
24331       606.6229
19714       606.6229
22874       606.6229
27909       606.6229
27179       606.6229
23896       606.6229
22250       606.6229
26372       606.6229
23080       606.6229
24291       596.689
25748       596.689
27162       596.689
23850       596.689
22067       596.689
27517       596.689
22459       596.689
22522       596.689
23352       596.689
17670       596.689
20753       596.689
21022       596.689
27514       596.689
19889       596.689
25508       596.689
28316       596.689
22900       596.689
23885       596.689
27689       596.689
22262       596.689
19697       596.689
21386       596.689
25608       596.689
24191       596.689
29066       596.689
23484       596.689
23167       596.689
28371       596.689
22042       596.689
27515       596.689
23851       596.689
27973       596.689
27896       596.689
22898       596.689
23110       596.689
14886       596.689
25646       596.689
23874       596.689
23499       596.689
23359       596.689
27581       596.689
23178       596.689
22972       596.689
24037       596.689
19769       596.689
27778       596.689
23390       596.689
16128       596.689
21747       596.689
26842       596.689
22872       596.689
23264       596.689
27861       596.689
25597       596.689
27512       596.689
26868       596.689
21830       596.689
22615       596.689
23900       596.689
28692       596.689
23840       596.689
23903       596.689
29067       596.689
27985       596.689
19203       596.689
22257       596.689
24155       596.689
23073       596.689
24387       596.689
28211       596.689
26860       596.689
19658       596.689
17557       596.689
28317       596.689
29313       596.689
21072       596.689
22472       596.689
25589       596.689
20013       596.689
23706       596.689
24224       596.689
24121       596.689
25747       596.689
22094       596.689
28320       596.689
23179       596.689
23239       596.689
19163       596.689
23176       596.689
23365       596.689
27693       596.689
23895       596.689
28120       596.689
17125       596.689
21439       596.689
27121       596.689
19813       596.689
25727       596.689
22873       596.689
23746       596.689
23715       596.689
23480       596.689
20011       596.689
25587       596.689
22301       596.689
22398       596.689
23168       596.689
25575       596.689
17672       596.689
23680       596.689
22770       596.689
22249       596.689
23394       596.689
22994       596.689
24717       596.689
25596       596.689
23515       596.689
22888       596.689
27906       596.689
16021       596.689
25739       596.689
25616       596.689
27983       596.689
19204       596.689
17518       596.689
23506       596.689
22862       596.689
23257       596.689
18471       596.689
22066       596.689
29182       596.689
21030       596.689
23838       596.689
23148       596.689
27130       596.689
25656       596.689
23034       596.689
22281       596.689
28427       596.689
22287       596.689
21766       596.689
19994       596.689
26220       596.689
26360       596.689
11827       566.2796
11642       532.4664
11769       529.2399
29908       525.3083
12970       520.5766
14904       517.2727
29978       498.4405
15468       482.1668
29668       472.3108
29585       472.3108
29768       472.3108
12892       463.5144
11640       452.0777
12054       444.7958
14566       443.6465
29575       430.5564
13005       427.5909
11740       424.4196
12672       422.0769
15943       403.7781
29831       397.3257
19224       389.5347
17381       384.4627
30072       383.0017
16609       380.1643
16089       377.9432
14087       377.8769
12678       377.2802
13474       375.1255
12530       373.3796
12895       371.9984
12606       368.2966
11738       366.5065
29729       364.8172
29578       364.8172
13095       363.4236
11709       360.1087
15353       360.0422
13140       359.3572
11660       358.8157
12945       355.1361
17442       353.4675
15413       352.4066
14725       352.3072
12692       348.3623
11652       343.5777
14328       341.0694
11841       340.307
14611       336.5279
11641       335.0362
18759       333.7433
18919       332.5387
13756       329.8316
11677       329.5221
15748       328.0856
12697       327.2901
13002       325.9088
12444       324.2071
11875       323.4336
16689       320.9584
13268       320.1187
12430       319.2346
11661       317.9086
11719       317.3561
13175       317.0025
13941       316.9362
11861       316.3616
13830       314.4389
13758       313.9638
19647       311.6543
13144       311.0244
14054       310.2399
12165       310.1073
11987       308.5492
11922       304.4276
15494       304.3613
11760       303.7867
12352       303.0353
12363       302.6596
11273       301.9192
12760       301.864
11784       301.3226
12533       300.5048
12147       299.9524
11869       297.3336
18852       296.4163
15507       295.9633
13920       295.0019
12936       293.0682
11823       289.9742
14320       289.4548
17026       288.836
12074       288.825
12916       288.6482
13816       288.2172
12159       286.0735
12412       285.6204
14291       285.5763
11510       285.2559
11849       285.0569
12919       284.9575
15498       283.4546
13013       283.1453
14359       283.1452
11698       282.8138
11788       282.0734
29545       281.8555
14529       280.7364
12056       280.5596
11682       279.543
19640       278.8137
14091       277.5762
16646       277.2556
24424       275.7859
15536       275.7307
16948       274.0511
13231       273.9296
12691       273.4433
12928       273.3881
11868       272.9462
12191       271.2444
13998       271.0013
18926       269.8742
14341       269.7527
15863       268.5261
15230       268.4598
14806       268.4487
14633       267.9626
11870       267.7084
13047       267.3327
12513       267.1448
12260       267.1448
15847       265.6862
13141       265.4652
11833       265.2112
11824       265.2112
12097       263.2111
14675       262.9569
12939       262.8906
18713       262.1724
11581       262.0951
11094       260.6585
12532       260.4707
15872       260.2718
11659       259.6862
13634       259.5977
11931       259.0562
14586       258.5038
16717       258.3601
14096       258.2275
29607       258.1833
23696       257.7192
11820       257.1447
16488       256.8242
15418       256.6142
12696       256.3159
17305       256.3159
13092       256.3158
11419       256.0838
13170       255.2108
17027       255.1445
13096       254.9016
13116       254.4263
13003       254.4263
16698       254.3268
13814       254.1942
11803       254.0948
14156       253.6749
17496       253.5423
13762       253.0451
17840       253.0008
12795       252.5147
12183       252.4043
12682       251.8959
12146       251.2992
13155       250.7799
20944       250.2715
11651       250.2053
14100       250.0173
15878       249.6417
15874       249.1113
13486       249.1112
17601       249.0892
13751       248.5256
12431       248.1057
14079       247.1002
11726       246.9012
18320       246.6251
14313       245.7963
12107       245.5642
17680       245.52
13158       245.2106
13184       243.6083
17409       243.0117
14455       241.9177
13936       241.9177
18492       241.1774
12361       240.2934
12704       240.2933
13099       239.7408
18642       239.1221
22773       238.6358
13635       238.3928
15172       238.0724
11802       237.8955
13675       237.8292
14265       237.8182
17119       237.4645
13285       236.8568
13318       236.7574
13627       236.7463
12371       236.5143
15157       236.4037
16096       234.2711
16902       234.2269
16950       233.1662
15108       232.6468
13664       232.3263
11724       232.1495
15007       231.8623
11862       231.1992
11975       230.9009
17385       230.6025
15974       230.2932
13159       230.039
12958       229.818
11222       229.7958
11197       229.3538
12161       228.6688
29934       228.534
17374       228.3262
17539       227.5417
16666       227.0112
17348       226.9891
13120       226.956
17809       226.8123
18382       226.4588
18749       226.3151
12496       226.0609
29790       225.9588
29860       225.9588
11254       225.3317
12959       225.3317
14686       224.8234
11065       223.8399
11137       223.8399
14953       223.7184
12158       223.4311
13180       222.6133
22206       222.4144
27150       222.4144
27325       222.4034
18078       222.0388
13788       221.8951
12880       221.8067
11087       221.3095
14099       221.2873
12984       221.2212
15251       221.2211
12203       221.21
19675       219.884
15696       219.884
16005       219.5967
25018       218.6574
28431       218.6574
13760       218.5802
12690       218.2928
19709       217.9613
11845       217.9061
19646       217.7292
14626       217.7292
14858       217.6519
15879       217.6078
15761       217.0222
11509       216.9005
20715       216.8784
14897       216.8784
14307       216.8674
17844       216.8673
13183       216.5469
18524       216.5248
16380       216.5248
24406       216.127
24620       216.127
24772       216.127
24822       216.127
13988       216.0497
29417       215.7734
26261       215.7734
14282       215.7182
14661       215.4972
11733       215.453
12199       215.4529
12111       215.4529
13014       215.4529
19839       215.4309
14480       215.4088
16481       215.3756
28024       215.1656
22754       214.3479
22777       214.3479
23671       214.3479
18040       214.3479
20973       214.3479
14209       214.3369
24410       214.2485
19934       213.7512
19801       213.2762
12695       213.2319
14547       213.2098
11723       212.7458
11717       212.6794
11150       212.6242
14363       212.5357
11499       212.3921
16149       212.2043
13169       212.1269
13171       212.1269
11673       212.1048
11713       212.1048
11073       212.0496
15942       212.0165
15197       211.9502
21818       211.3644
22165       211.3644
24927       211.3534
26043       211.3534
21251       211.3534
14312       211.3534
26048       211.3534
13628       211.3313
15235       210.9335
14531       210.5467
28639       210.2484
29034       210.2484
29212       210.2484
13004       210.2484
13048       210.2042
13179       210.1379
17855       209.9058
16847       209.8838
14906       209.4307
13707       208.8893
26203       208.8229
13639       208.8009
16170       208.7014
15564       208.3146
15526       208.0937
15816       207.7622
29862       207.7582
12679       207.718
15829       207.718
28633       207.7179
16255       207.7179
20714       207.7179
17877       207.7179
21847       207.7179
18023       207.7179
27214       207.7179
16628       207.2759
20223       207.0549
17078       206.5687
13803       205.8394
19344       205.8394
13530       205.8394
16172       205.5742
14575       205.4969
13181       205.4859
12351       205.4638
18812       205.4638
18181       205.4417
13239       205.1986
16162       204.4693
19217       204.4472
15826       204.1046
26792       203.8504
28921       203.8504
29373       203.8504
22377       203.8504
26843       203.8504
24278       203.8504
22531       203.8504
21992       203.6073
12652       202.1488
15478       202.0272
27525       201.9719
27814       201.9719
29445       201.9719
12136       200.7897
21777       199.9829
13337       199.9829
12979       199.9829
13872       199.9829
14450       199.9829
16846       199.9498
11201       199.9388
15543       199.9388
12969       199.7731
14077       199.7068
16721       199.6846
13983       199.3531
17213       198.8448
11233       198.2702
15244       198.0051
28617       197.7729
11657       197.7509
11653       197.7509
13670       197.1873
14554       197.1873
14934       197.1873
13137       196.6238
13604       196.6016
14574       196.248
14278       196.0934
16840       195.5298
16849       195.5298
17036       195.5298
17867       195.5077
13491       194.9331
13043       194.4027
12972       194.1597
14655       193.3309
17422       193.2866
12077       193.0216
17298       192.7673
12295       192.4579
26898       192.2148
14069       192.2038
19580       192.1927
17237       192.1927
11732       191.6844
29232       191.6844
19955       191.6623
15326       191.1429
16584       191.1098
13423       191.0435
15828       190.3363
15559       190.1042
19604       189.7617
12202       189.4744
12049       189.4412
16325       189.2534
12088       188.8887
15378       188.8557
12753       188.6899
15008       188.4357
16009       188.3473
16181       187.9164
12106       187.3419
13701       187.3197
16338       187.2202
16590       186.6898
14194       186.6677
30077       186.6284
17410       186.4578
13009       186.3804
16958       185.6621
14678       185.5848
15598       185.5627
15787       185.5627
15377       185.5296
12490       185.4522
13621       184.9771
14760       184.8224
16023       184.4135
15868       183.9936
11736       183.9273
18826       183.9052
13828       183.7394
16072       183.7394
28086       183.7394
27688       183.7394
28254       183.7394
16131       183.7394
27721       183.7394
24695       183.7394
28931       183.7394
15738       183.7394
15975       183.7394
22141       183.7394
13182       183.3748
11131       183.3307
15488       182.6566
29332       182.6344
27783       182.6344
29257       182.6344
22737       182.5681
16690       182.4024
19566       182.2256
16133       182.1262
17585       181.7283
12944       181.4521
14808       181.441
14905       181.209
14594       181.209
14509       181.209
15090       181.209
15957       181.209
14680       181.1648
17101       181.1538
17619       181.1317
14787       180.6123
17479       180.557
13206       180.325
29107       180.104
25470       180.104
23632       180.104
22699       180.104
20935       180.104
25482       180.104
18635       180.104
20953       180.104
14799       180.0598
11196       179.3195
11214       179.3195
12176       179.3194
12119       179.3194
12413       179.3194
14504       179.2753
12166       179.2532
18279       179.0322
15137       178.9438
15146       178.9438
25043       178.557
28301       178.2255
16635       178.2255
14567       178.2145
18523       177.8388
17551       177.8167
14533       177.4078
16617       177.4078
18305       177.4078
13708       177.3858
12367       177.2973
18077       177.2862
23132       177.0542
22370       177.0542
13944       176.9327
12192       176.789
12410       176.789
12117       176.789
12411       176.789
11729       176.7559
11958       176.7558
17808       176.7338
12196       176.7228
14970       175.6509
14783       175.6509
18278       175.6398
14974       175.6398
25292       175.5624
14561       175.5183
16772       175.1757
18758       175.1536
12992       175.1536
16479       175.1536
14840       174.5458
12489       174.5017
16106       174.0486
27733       173.8055
12414       173.8055
22283       173.7834
23456       173.7834
23147       173.7834
11170       173.7392
17500       173.4408
14694       173.4187
14073       173.3082
27904       173.2198
25369       173.032
14206       173.032
14632       172.9878
26250       172.6784
24021       172.6784
14784       172.6563
12752       172.6563
14540       172.6563
14839       172.6563
15340       172.4243
12931       172.3138
13026       172.3138
14223       172.3138
16731       172.2806
24864       172.0706
16837       171.7944
18065       171.7944
17411       171.7944
18554       171.7723
24978       171.3634
12409       171.275
12175       171.275
13015       171.275
13072       171.275
22083       171.2529
20949       171.2529
15162       171.2309
14244       171.2309
16213       170.7668
13041       170.1148
19623       170.0927
17450       170.0706
11645       169.5734
11807       169.5734
11722       169.5733
11086       169.5623
15856       169.2971
30081       169.2827
14546       169.0319
11697       169.0208
14993       168.9987
23861       168.623
25189       168.623
24422       168.623
24428       168.623
24971       168.623
24945       168.623
27379       168.4794
14982       168.4573
29505       168.3305
23180       168.2694
23293       168.2694
15132       167.8937
17371       167.8717
16876       167.7833
11782       167.6838
19399       167.3302
17579       167.3302
18968       167.3302
11821       167.3302
23756       167.1644
29006       167.1534
14961       167.1534
18215       166.8219
18355       166.7998
16855       166.7998
19667       166.7998
23695       166.7777
13222       166.2031
26086       165.7279
21541       165.7279
16457       165.7279
16303       165.7279
18024       165.7279
17637       165.7279
22728       165.6727
18356       165.6506
11123       165.5733
13185       165.5733
16599       165.1534
11850       165.1534
16576       165.1533
16870       164.6893
21865       164.6229
20134       164.6229
29206       164.6229
19307       164.6229
14119       164.5788
18322       164.5235
11116       164.3136
18816       164.0594
13674       164.0594
19774       164.0594
19115       164.0594
19241       164.0594
19747       164.0594
11881       163.9821
15922       163.7611
17387       163.7501
12288       163.4958
12566       163.4848
27198       163.4848
14553       163.4848
21670       163.2859
17238       162.9655
17254       162.9655
17283       162.9212
17302       162.9212
19248       162.7444
19187       162.7444
26102       162.7444
24751       162.7444
25257       162.7444
25357       162.7444
16332       162.6892
20694       162.4019
16059       162.4019
11790       162.3798
18944       162.3688
17482       162.3688
13615       162.3356
14446       162.1588
14685       162.1478
18329       161.9157
15760       161.9048
24631       161.3963
24429       161.3963
11679       161.2859
18674       161.2858
15866       161.1312
14175       160.4792
16480       160.1588
11178       159.9598
11164       159.9598
12006       159.9378
13641       159.9377
20279       159.6394
28631       159.6394
20287       159.6394
28602       159.6394
13571       159.6394
27998       159.6394
20363       159.6394
19856       159.6394
20056       159.6173
22134       159.6173
23614       159.6173
22075       159.6173
21518       159.6173
18032       159.6173
18295       159.4184
13172       159.4184
12803       159.3189
29802       159.12
11715       159.0869
20723       159.0758
13071       159.0649
16709       159.0538
11128       159.0537
18055       159.0206
22555       158.8769
28232       158.8769
24382       158.8769
25551       158.8769
21122       158.8769
15511       158.6118
16085       158.6007
15577       158.5123
16342       158.446
12933       157.9598
14674       157.4294
17321       157.4184
20582       157.4073
18262       157.4073
24551       157.4073
13204       156.8879
13341       156.8879
14514       156.8879
21461       156.8879
13323       156.8879
13488       156.8879
12907       156.8879
17501       156.8879
22095       156.8879
14441       156.8879
16910       156.8659
18390       156.8658
14423       156.8106
13617       156.8106
15815       156.7223
18285       156.4128
18286       156.4128
16730       155.7388
20740       155.7387
13838       155.3078
13930       155.2194
16174       155.1973
12061       154.8879
14217       154.0923
13963       154.0923
18186       154.0812
28336       153.5619
14804       153.5509
26613       153.5508
15444       153.5398
14084       153.2415
13125       153.0867
11959       153.0205
15142       152.9984
11180       152.9873
17077       152.9873
11235       152.9873
16295       152.9873
11014       152.9873
14311       152.9873
19389       152.9873
14319       152.9873
14013       152.9873
14682       152.9873
14318       152.9873
16591       152.4459
11700       152.4458
11681       152.4458
14604       152.4348
13533       152.4238
14196       152.4238
11752       152.3464
20082       151.9818
13961       151.3188
13798       150.6779
11932       150.5563
12022       150.5563
15376       150.5452
11734       150.037
14126       149.7828
22005       149.6833
18644       149.6612
18155       149.6502
16959       149.5618
11177       149.4513
13671       149.4292
11838       149.4071
21498       149.1529
29301       149.1529
21761       149.1529
21626       149.1529
17193       149.1308
28411       149.1198
22925       149.0977
25166       148.6888
15727       148.5784
11730       148.5784
11971       148.5783
11781       148.5783
19645       148.5562
11208       148.3242
12067       148.0258
11804       148.0258
12048       148.0258
12073       148.0258
11856       148.0258
14458       148.0148
13603       148.0038
18884       147.9927
17814       147.9927
11622       147.7938
19147       147.7496
14143       147.5728
19642       147.5618
19244       147.5065
18989       147.5065
19699       147.5065
19636       147.5065
20331       147.5065
28357       147.5065
18805       147.5065
20201       147.5065
18887       147.5065
18970       147.5065
20275       147.5065
18861       147.5065
22151       147.5065
